Ethylene,Temperature,Humidity,VOC,Label
-7.299837288860189,22.790768648133234,57.267055382246106,28.472916904032733,0
-6.896589749347161,16.503906619819983,59.4326113898026,1.2531009978747143,0
-4.910706035153861,29.461156632307585,65.04391968148668,35.49701733722674,0
6.966961881325878,5.40840831222191,63.04066224300704,20.489195257853392,0
4.918603029624466,27.651310990931016,66.85702004022015,27.647001869884477,0
7.107848140992495,17.670186535548975,51.96548630442325,43.91725473937169,0
-5.944617278157306,22.488929885019243,72.38045917131653,41.20740562171538,0
-9.152037686333347,21.03730591902605,,47.731305078786264,0
-2.424425264404328,24.04630900068244,61.906331689928805,20.46124508823859,0
1.0666269617890167,16.79588655096409,,44.57153957361864,0
,18.23691978871597,71.06708772638652,36.51362384072331,0
5.862834516545121,30.38866699204939,67.10379204009654,29.316638320126263,0
1.7387996900719997,8.791642604507658,60.32190590511881,32.408567430692706,0
8.965466768794402,19.661717634631078,,24.67788834329174,0
-0.23940565196394303,11.824096911157305,,46.07695107601456,0
,14.789309520548128,59.12088803955335,12.892413916372824,0
-7.882532263945902,29.60605853136509,54.72470349950576,5.760410159679294,0
-4.240606189306453,,65.2689291969298,6.956651740483506,0
2.1597839522012956,,65.38720926680297,121.61300167216388,1
3.621123011852641,26.125438206223176,69.08193579001603,86.26311350642641,1
0.5764848382602223,22.57480294445447,63.255412131633584,127.10267414507413,1
0.757192967858609,28.156517410443154,67.64796668941719,50.88305724337876,1
1.6397025215726537,17.652423727867564,66.80012386832843,189.4316153860317,1
-6.694319434972469,15.902509113522159,61.32338210264658,167.14853439074886,1
-4.10879856645049,16.61880778174605,49.22847088354719,131.77481482536106,1
-5.200732028741021,14.4341921876525,66.9473955712343,173.4766878745481,1
4.115563825712391,21.14315708005854,,194.6140324566765,1
1.0724071999178992,19.74294308045126,58.03141465619835,57.60719775045048,1
3.5304573102446364,12.476456573214698,70.12573817256276,151.25707947329906,1
,19.98436072992109,,194.87606801931744,1
4.521014613828624,,52.51626669274789,198.4828488156103,1
1.4218797616901544,14.680979585660161,62.32059070180383,139.43583361976016,1
6.290040498316856,28.257564914899124,68.70163510097733,65.39255800801001,1
0.18796789815022913,15.646222896789372,64.09452731278863,133.04002396539957,1
-1.6696283349051164,20.78762472011375,62.36175813463329,54.99168805392556,1
2.919952200186505,24.006125069781177,,77.20849723451924,1
-5.010359623832446,20.826634188458687,,,1
-3.2285066394713184,19.789083507905,58.91614002297234,95.5586014634547,1
9.02268414957993,23.36552253971785,62.83419993865797,142.52260870730348,1
0.7846120799820274,19.36322710104477,64.95767519933463,94.49015994527565,1
0.9293699147338866,19.51201227447658,55.841044876559394,196.82532554729403,1
-4.489254344239417,14.344036683168913,58.94792103583489,158.40722748078792,1
-1.6980760064979443,19.800712249689695,56.12946169008269,,1
-3.5378506107934067,18.367199752098404,71.80747946870216,90.9806197124118,1
-0.20400987192653386,25.302804286062358,63.92960702078756,68.45169087432058,1
-1.2938784724817842,,64.09328204191453,,1
2.7570640107607054,24.498061252477957,70.61795308067174,147.58373666582912,1
0.25852360332157986,25.445727742559924,56.576776450173526,62.40052154928987,1
-0.9325645363750917,27.381715610720597,69.04513254761352,69.43006109543367,1
,21.76511393306562,66.15782786923684,,1
-3.790470403602671,16.0123738566269,66.29426824271198,100.04949597921596,1
2.84028802563399,14.907243852575297,69.65587906451988,97.05071719144816,1
-1.5427115335187755,32.325828140189245,69.77778595048503,,1
3.7540109386002576,20.102367841447368,60.448604599258594,162.35507597062366,1
7.719423045383576,19.498064916411415,62.89557362012192,198.61336064262662,1
-0.9635962444686618,13.031569982534505,69.63987544586679,132.08365659471556,1
3.0127341858843115,23.898524354596972,55.68050122752456,194.57627402710244,1
1.6671848480748421,21.798484152444978,58.01128071398369,121.40898266171473,1
-3.1829013664719663,16.36680455763703,,69.58634045404075,1
1.5745235915367823,22.594360933784166,55.579279588756975,111.626808101872,1
2.2663212655549287,23.842390628218514,67.45606218405251,93.948366390281,1
2.658315797850424,17.412662439220227,64.99566211109867,128.59768370678913,1
-0.4660009036959998,26.43105712306128,71.76875263859927,151.3270243378987,1
1.178574823989414,26.132734405913872,59.20393751939533,122.42646228233461,1
-5.618831909571163,,60.72262067928342,184.40428220273466,1
-1.5984852431004488,25.528601427316055,67.0419861119407,,1
2.518463116790381,20.514871279117617,70.6484253335,64.11499344865452,1
-2.405264234114753,20.955874327108813,,93.94217627091966,1
-1.8322127243011663,34.367607955963166,65.0019461436945,117.10168214135683,1
5.821879237653236,26.59538670702181,62.59340806431333,50.526257769862355,1
-1.23777594083922,25.496977767937924,,111.09226956578927,1
8.52830518784096,,69.12680032247623,62.454306588566496,1
2.8093266140058972,27.356725596359254,64.54087297806618,126.43890215251542,1
1.8242372273839016,16.293280780341846,63.28989103173539,,1
-7.642068523282136,25.015311365833014,59.75249722555047,176.92007961719193,1
-3.4226810223239803,23.580541870738372,63.6865441582118,64.50714074392509,1
3.270320192603868,29.349369196520755,62.292026205305,135.58591020086473,1
-5.400459876730938,14.751734008921838,62.98598176992261,188.40263590075918,1
1.6171194927449384,29.256196219282216,64.75433441016247,88.39649657219778,1
-3.5278913693955176,12.122223489756243,63.715070078518586,175.74131207009256,1
3.3910305430994345,9.792420101633635,64.06878112206701,191.61599106125777,1
5.322077658389772,15.26663564219514,71.26994929539667,169.9744488149777,1
-8.337793784716903,20.735486242080086,64.27105510129068,64.03379595430296,1
-5.662901413606804,20.67765803539728,71.73029775049454,49.341704011253725,1
8.134075900815633,22.20168817243924,64.69653529899158,,1
-7.904636763919356,20.40954054438087,57.520865229941315,87.09242554524575,1
0.32173686836474913,17.387289333666594,63.82918888108342,143.6612787122938,1
0.0751713159622528,28.281637108147066,56.6382224694009,115.27076409077179,1
1.0903189909484357,28.055748138051197,,151.64719518433003,1
-10.226842437043198,22.63275270260702,62.34118856705319,107.37152707505635,1
1.1579957690265599,15.277344789659857,70.43507959176253,188.12707175166517,1
3.657370896656982,23.58187780869125,67.2845708239163,161.07139300578743,1
2.634538086904178,11.720437166847692,64.8626392756327,,1
3.465124588620771,25.01541146463336,66.3181716214713,166.513679862038,1
0.23417378897290808,21.106856298603688,68.5280226003492,66.84365103592788,1
-2.957124820545024,23.376861061343135,58.77825863080234,,1
-4.692754243823458,13.72510361083119,65.19603959506135,67.12537164673863,1
-4.291602371480346,22.536151923996567,69.54810569041794,189.34139487411056,1
-6.030159636427574,22.329856123942474,65.62236562306008,87.68663901880011,1
-4.692247478978359,18.68609008415323,64.58545489344422,170.35209588949886,1
9.768070326202379,19.738720182677714,65.96287514678986,,1
4.508472927615971,15.11683094378634,70.50773677651794,90.60970813099686,1
-2.923660594510064,17.245568062150063,66.71913166969549,167.59317580301905,1
-1.3493944460362486,27.341096519418254,62.72531724504852,,1
,23.003427661338264,69.2657028948012,60.86587782485681,1
-2.45596363108569,23.98600420004304,65.97017273228803,100.85457288859045,1
0.4612734876273067,26.75219468065359,66.83577537761751,102.88320733442463,1
4.635011713258842,16.96040064213856,69.43193864069492,,1
0.6643990711766372,14.608370391059903,61.293253255215994,,1
2.4522291431517815,30.423842596949388,65.56070265175966,177.12502552575748,1
4.993571927888118,15.911131612797401,,127.04655274371862,1
-0.8484399133111183,18.440331938257195,63.43166878415604,101.28164941852829,1
2.01842972064165,24.17336978881433,69.25477612239374,70.66888130487898,1
-0.8127086354728649,20.7801253626826,57.17581738319528,162.29016736394743,1
3.198627270154385,,59.666018531003985,23.714006150349086,0
6.739028442476745,,63.74953702526921,,0
-0.2678345962781885,16.902447258850714,69.47723937071214,16.274155181466636,0
-0.01851308111101893,33.752590612510055,61.26999893798376,35.138738711472136,0
3.357612196144708,25.022434822178155,,19.99238486704748,0
,19.198908514688885,60.03828976654505,,0
1.6304094599911845,24.215223667853675,60.59076986389857,25.5341462316583,0
4.521952098180159,23.45514344677408,,22.309769660904305,0
,28.8821330721999,73.14274542474902,52.292740251180035,0
-5.474134321458982,25.971502169052957,68.69821608907077,17.884515612263552,0
0.3486405642218837,,67.04129355561284,16.70841963195653,0
5.354004932568328,22.540591789553506,61.77920866116354,21.780709884868966,0
-1.2147377099114274,27.366716622736117,,14.426313498554801,0
-1.8323149257278617,32.03062808686574,,9.426853716312525,0
-2.5211165365040884,21.984959974492583,,19.835402826396304,0
-1.2083427644544247,23.327628748407363,69.06235126161937,38.36805247186851,0
4.385558240050568,22.953574777665587,,19.385056213490184,0
0.5817551367145816,,56.84689107833574,30.249915854417054,0
,24.476979435314714,61.905077733482344,47.83950855004166,0
1.886501416363459,21.626766744607334,59.488215156259244,35.46194606416381,0
6.361032707068214,24.770983369101323,63.80138181032472,,0
-2.6050842575521713,17.67783932712188,68.14096610247157,40.5022727554906,0
-0.13740653865280522,31.558367434048012,71.1375435354881,10.681894856580186,0
2.2870249545973813,26.773935622489724,64.23441451909723,23.774354831080664,0
-2.3068100786141374,14.022693206553576,64.73401908653074,16.451169800902022,0
0.7267920454334662,13.650320187596536,63.75930263687224,52.64136152266195,0
2.3278529159226107,13.840133882132458,,14.189665894052368,0
-5.820172768285322,9.944710281059512,65.04983976758751,24.047563509548556,0
4.832434114198489,,66.34380843235522,47.152228899613604,0
9.792360633378898,16.155902911083757,70.84759021354401,27.811333383648904,0
-0.2816271420128632,19.424474604205248,51.662835143245786,54.548198768667056,0
8.57457259814766,17.322965937777145,69.76577089481277,44.88824441559578,0
1.2896886750385776,,,43.53040034728696,0
10.819285719672136,22.429687072810182,70.08547652402243,48.17140980571846,0
6.547331728713987,28.127746513936803,61.7378578347621,16.856861117284293,0
-7.241077937901052,23.62383679962182,73.5355076566415,31.095259123328248,0
0.7775723108732244,26.03396457937092,68.56807943654857,40.65755565267992,0
5.822247763638894,13.612333888574952,66.22492541973453,43.419589899197845,0
0.5079348487954279,24.77160466529097,60.82080622623957,53.59539255771301,0
0.17311518937160908,22.591852633808017,64.04007741704228,29.241955552215998,0
6.730902222032941,21.93448103556076,,20.787901747032866,0
-3.277505906982781,20.1852793994452,63.499613658313635,38.96652259025072,0
0.9993093357574775,,82.39351978043082,34.1666083617991,0
2.4906871436876106,25.76275188638264,65.58932601529945,,0
-1.1534793765808677,7.447427019267163,71.48817322986004,15.380457128482782,0
0.32988075191646604,27.822136290532324,59.8616604470422,29.386490422047455,0
4.82028683701324,12.170378789793608,58.74555994360417,27.785406575899575,0
2.464324229809499,26.932843560871472,59.80767463276173,23.481535001854535,0
-1.9937093564152915,23.20158857389581,68.68874135516914,18.041358856801946,0
3.648269327293403,27.86207158779594,66.84961594077876,30.344928638281157,0
2.415252024343214,20.914061895950105,74.00260424396026,28.89749253955039,0
1.3393274032820022,28.71337283225901,58.649460297009924,1.5682783712171098,0
5.484126504617805,23.30323996690455,61.46826805754949,36.5866002269563,0
-4.747318464700797,19.530650380310643,66.26356775692334,21.34309259569013,0
-7.522394360150225,22.16843484099837,66.6960744137972,6.345403011136808,0
,17.731841015268998,72.94456570751436,25.366778148434896,0
0.13184299411535516,25.129938775319097,,20.677464016345553,0
2.063561777916637,19.790478284663156,68.11725708914267,44.59016904981252,0
-0.44095199326003154,22.41691732493402,62.876823693680095,,0
,22.956112156422307,66.86645151853863,51.686658478260284,0
8.090353979552015,17.632115173752513,65.45510569596739,28.9830406028696,0
-0.962535520760741,13.101548135058412,71.56944180469054,22.004469881750747,0
0.05659400004268536,,59.164671104155694,46.43920637608949,0
4.036880300179941,17.561272748727344,66.77376686866884,43.496040771304635,0
-3.895646698515397,27.629368258871803,68.42098003250108,33.43444725313965,0
6.552338623852709,20.475243281698763,54.5048446950506,32.97162982843835,0
-0.6157239490030192,18.976577957012196,,41.59191411174093,0
-2.6954929067777975,25.14619967039328,67.40068298399244,37.92829528867312,0
,20.9914617243545,66.85110728465908,47.04657296730917,0
5.228835110380941,14.027963627682936,,6.549031763844961,0
2.5963541553824445,15.605061763911209,61.02920188323323,33.25127141950925,0
2.865557961601106,22.487761543196136,62.995193706860746,11.790237676471705,0
2.963392559538117,,60.156241178261965,,1
-6.066859860778561,26.375597015588063,62.30050805281124,154.48154761164895,1
6.286993710545784,22.627245960441584,59.99809895530228,71.90239344219707,1
-9.61279302821913,20.973410958427877,54.25274765428864,199.9692628091495,1
-2.7078319787725373,,69.27342092558038,110.00846716631318,1
5.134968541159364,25.12357713855778,69.87076228975457,,1
-5.072456837096952,,72.88923042696997,77.88826221531197,1
2.6963980052024223,16.72845097300339,71.57097202615975,112.58107844785268,1
-6.095177821846473,19.42382215560743,66.16690577877691,70.0072605917503,1
0.39283056817307815,25.15838755643311,66.60933155726354,,1
-10.695894347253715,20.943643802904926,59.10272112135304,84.40798436861462,1
,,63.966244808300466,110.50866746594176,1
-7.105127632514621,20.6428924901936,71.60423942053018,122.6665068444157,1
-1.3905641423114545,20.620792485788698,68.57302330551612,180.2340282507987,1
-1.7049967102298347,26.11424366837456,68.07644865735946,140.7826357152231,1
-2.711340521500607,23.98943828799637,57.964151898654336,109.72399344768125,1
4.308788226831441,18.75927593216829,62.34753184343886,201.89291823904153,1
-4.174528958289141,22.29220223512715,67.18582349290178,140.205480694659,1
3.6435887749268616,24.67599164990935,70.36184683083053,100.08609988025368,1
8.8815812304803,22.433514825750855,67.75759023159232,146.2933411598936,1
,18.66660601980141,58.54350972035983,130.20377842105574,1
,22.326621590652355,69.0541579214986,,1
-5.564882254078562,20.567087013592936,72.79182517759305,183.8230307317728,1
-3.321742855781168,23.04877667525731,71.07533550483814,107.4487623812396,1
4.058940254980752,17.621874723034068,71.28040206695522,199.70619207419574,1
-3.8526068096854456,22.19802225469385,,125.75742667972573,1
3.209061472620179,20.87981368831719,70.35957109207641,55.61796162611448,1
,23.697162228111676,57.73296647799808,,1
,20.416232966452192,65.86553977644073,91.34761273689459,1
12.474317041654267,21.073720428815513,61.79532823179922,,1
-2.298285930153888,15.68811283357855,58.266464702633975,178.04895344171766,1
-5.013588486475895,13.745639300743017,65.04305164801296,83.16939370882994,1
11.126644660477567,,54.92839306742337,64.67826795432639,1
3.6456841344142195,14.416799444139684,59.14651783801259,55.719421094255225,1
2.7183158645063847,27.621195697536933,66.75145680139114,162.66989111220693,1
0.7167560393792833,15.756247836341363,75.4070350579367,148.1311317202445,1
1.4472406212596929,,73.09555287628376,50.3618299093142,1
,13.427106837133401,59.19521866469032,87.71328417926364,1
-0.7667965016088171,19.25504167711596,74.31802019044179,154.7133674091488,1
2.3450350179366253,19.77993542464999,70.05424689265465,,1
3.616598374733409,19.70186446665027,70.22847000053088,141.05855994557953,1
,19.390436502018144,63.16044246281875,82.37706946498542,1
,31.921471911507197,,112.19999600237463,1
0.9099405986185696,27.15392583677937,58.612587072532776,174.5489297959091,1
4.5161134784025485,23.32351916014519,65.29911071427483,95.86652347428223,1
1.1812101490258344,16.973891917666663,63.206828698759516,164.58290679617608,1
-3.6144457086336588,24.984000102183614,60.252999846457755,113.77808189968913,1
9.101187365101273,29.619502112263987,53.007339876463305,62.74191884979535,1
-5.737790868256104,10.711127462042214,,,1
3.409848749540117,,,87.2146833449052,1
,23.17650102807456,65.03691303690535,70.49628368334919,1
2.183225680655878,20.847724541333623,71.93827518091756,56.08347346408141,1
1.840942320808969,19.968494723082504,56.9350996379691,188.57162453934842,1
-0.3922346854602189,13.430939591448833,64.27877859205084,,1
6.910860254289639,11.949570259279795,64.60060468409316,117.92317185312636,1
-0.01188015721718727,21.61121473175157,59.748266242099255,69.57910803356484,1
-3.442501110647477,19.235823927998418,60.17249168752012,66.86010555989388,1
0.288668226469263,24.55504570122577,58.94985869838724,94.1314114895091,1
-4.260090889136955,26.84165376079008,59.56753300252327,120.97879081472715,1
-2.0325803267741893,20.80646845842521,72.93972243787958,155.92301421329088,1
-0.28856699532405283,6.861230283341147,67.4300062798955,122.16722164166545,1
-1.549448253603488,,66.90851042762964,176.24941258071746,1
1.5785344654260238,,,105.40783194049686,1
10.008905366942422,17.912284880509905,,61.85177158184916,1
3.7646974824548267,26.573964344411394,55.56841207305448,113.9357050350901,1
5.765795778868089,15.219078613568517,64.26537987810154,65.91845567570643,1
-1.8692460444491692,,51.516579424605574,93.82457958912741,1
,27.929489633371926,61.48430992361318,197.80626367472905,1
-1.223874761189328,17.648623196460445,63.870387124323805,173.37595399310914,1
4.609281791706654,21.642303007606014,67.6156323878959,85.72614685437435,1
-9.77971395982044,28.97711246401704,,105.08116329932236,1
-4.711085037019639,24.81969776665643,71.92082611465554,108.39612203588521,1
7.534732064617198,22.614372099837144,,90.95306083117337,1
0.19607831493716227,,70.65082009779498,126.27330576633483,1
1.8535911710236264,19.906406246637047,71.10756603780246,144.04411647026777,1
-3.9872321308279144,15.24002765015571,66.10358656763677,97.1356814099919,1
-2.106666843535688,15.144137472307506,,190.5301680907765,1
3.465333813430689,22.986773621761884,,,1
8.277236653307646,13.082844882176396,,70.92090938639421,1
-0.01667489398923952,24.145117508244365,67.99988621579305,175.5134217345866,1
-1.4149312367652902,12.406519030285473,59.19197971423529,195.5775870081908,1
-0.8724749302731613,,63.86221537606493,99.06301939488053,1
2.4085233619624473,27.313132399140486,62.75394430931721,125.33778400031673,1
3.629836496734569,14.006626194494203,71.46339538084698,137.3213485156292,1
3.7076909781966703,17.22091484399185,53.53162782858743,,1
3.2461655744863345,19.1123583013437,60.84099564812069,73.07578641402193,1
-3.9714434932421767,19.457566985242774,73.46659701052698,181.89055172544218,1
15.34046600949314,26.910820408157893,65.29207016989548,159.10554856489964,1
9.309337599378638,25.518352756187966,,53.16300603563458,1
2.5526261512540067,19.82394044603023,64.02980164788649,130.7716325665268,1
,24.017515146914683,74.17617093310106,47.05438902922464,1
-0.7051565575114168,12.953162616187923,67.48047814258457,131.1300187771934,1
1.0743096359882638,26.304328711337106,68.11747342672466,131.02851257802263,1
-0.3503841395523136,,69.90892077951199,140.55804071322177,1
,15.624012964511149,,177.46579063467135,1
5.682259697452088,18.391093789274933,60.65125730885382,92.97784495036899,1
6.36364924218411,,66.11016039598438,35.158844204591574,0
12.094192470926613,13.567570862140807,68.65876638527197,51.59181664769007,0
-0.5396186595537507,14.658822484733479,68.21573264529405,26.408896972289597,0
6.26361428866849,,67.44417460666371,19.43855768947533,0
-7.721591609680146,,59.49376066486156,32.94500685310974,0
5.544860328749401,,65.81257337904233,40.82293060377282,0
0.5945074632518148,29.349300659185758,69.3583616104226,34.24265590153709,0
-0.4939490515043208,19.200813182383083,75.51742523705167,15.664339121164504,0
-0.23553976428709145,,70.35499287541478,35.01494687300859,0
-0.33070504124649946,12.67471772883553,70.23561385191474,15.457816381510089,0
-0.7235244737487325,24.399207578321395,62.85517412632163,14.146928262927567,0
1.751406282014794,,57.02843498150215,7.70604542039864,0
-0.1523660910004997,20.546460660871332,63.388727244984366,39.671770800835475,0
-5.226554672116862,25.178920355217304,58.16123603040573,47.232586866847555,0
2.2243701514419163,14.1392882349514,56.111183315142114,,0
-2.554114785779613,25.03381965739395,61.099938478091374,20.178722149396986,0
5.789196725057176,21.46103786865863,66.05031936338798,42.31096630463091,0
0.3339280038409511,28.837480947741994,65.96981274375901,6.839921748295476,0
0.7391469306465103,29.805849001141947,54.1314926682616,29.973014978459858,0
-9.558973593316605,26.533041835070755,67.50631044976089,14.661191836017931,0
-5.951747143042857,,65.1898937869163,32.80148096581289,0
4.83826490946075,25.900359869942424,62.60134935233333,44.3402962927915,0
-3.115961881689505,,65.24359300279106,-5.91349440999087,0
-1.7336956505996484,20.590088959024204,81.84815703890085,,0
-1.8744335850222118,24.321314770560434,64.02062997353443,34.80097265561071,0
,23.690217587336893,68.9912514213928,39.68901698933185,0
-0.565907346274811,19.548756459262545,66.07501132808302,40.46899919974527,0
0.4877286625531951,24.35053872731728,53.571458640715576,9.841840630470587,0
2.770584519400525,24.755123394917824,59.792056919195915,9.815133970191914,0
0.6124249352874727,28.31411684910369,59.22986059565946,21.475374032110714,0
,16.235169340646756,62.25499143374315,44.9489133625315,0
-0.7971992315113469,26.54081817478383,,20.585860732909836,0
-1.1946369609008687,25.51795544462319,59.14663580813352,45.26271677909792,0
-5.17144896259129,14.2015091076066,,39.793836897262906,0
-3.289659555946786,24.088418269481735,60.18646085164241,,0
11.241462453451048,33.25239164483163,80.25324845251285,29.023287886816483,0
-4.592753071992337,20.967423089489422,69.42886923681938,,0
8.770975429875161,15.05871530197265,,24.811588459654402,0
5.992965965820107,9.709559530224894,66.84913532898051,1.3130699209723584,0
0.12591517886680814,28.327476732636136,63.3574022233429,34.63429694538191,0
4.04435906943834,21.273866592277738,60.080707156765854,38.661785861807395,0
-6.634496078980942,25.245695829554865,65.87865816163065,41.75737920112363,0
2.0710977702150872,21.281521548883205,,48.83231126337951,0
2.6191567725332616,23.61397006241287,64.0837422122949,42.187338915665116,0
-3.389696567023484,17.28553958993675,68.33513248674605,14.598481017970506,0
-1.9909858592600789,17.76298034951372,64.32206659081817,53.70159054358694,0
,24.732340898365635,53.84919337243523,37.97190777590499,0
2.2307403881827863,16.049660055565617,66.34140805698394,22.012560383037865,0
,27.289449834956024,64.04013285344014,45.325409744494195,0
0.4642125161114523,18.682569664238702,64.74801151058855,29.376571130327463,0
10.351019582614096,27.031752317744655,60.289789437053024,39.16390977335524,0
5.241638533573779,,59.211864614281374,12.582506507315067,0
1.2727822045964579,21.197630447851633,53.366657236197966,2.970358358083244,0
-4.48286920266037,27.713191916397047,65.81753037049351,38.59246772261106,0
1.29948236764813,25.533347442027004,54.66696559295763,4.764452025367448,0
-4.113718243122453,25.66155976754186,72.63501470916424,26.396168676161878,0
-6.7832289565421915,11.71088764304562,57.432480456794174,38.618591555256295,0
3.7816233381721873,19.50540464836713,56.56624824583415,18.570476091237815,0
1.011339797729328,16.013486636376122,63.478474318762835,35.96669195282266,0
-3.2855688949658473,28.538868636820283,53.78494026216413,25.48430513445106,0
2.138841159838941,28.185791210341744,63.64659179518245,16.826961840637964,0
-2.2610357483406243,22.233155512391335,67.87612599853378,42.92260615615366,0
9.178687846470966,25.302618604135514,49.433270973308,45.60841527429702,0
0.5079712413572747,16.77637715252387,53.37054184479744,43.48987869000308,0
8.082742538884576,26.833261415130043,60.93794246591614,-0.6062442046008405,0
-3.9379151212109873,19.319667930063837,72.40408479944256,22.080099311000083,0
3.4910613289048573,10.78158698877073,59.732600778046454,17.055964237228117,0
9.965473143045767,26.719926979278696,62.40103894531832,22.223663880332126,0
2.0793793299511565,26.311300421572984,67.16747413932352,17.537934131020172,0
6.495641452012926,27.803439771740145,58.21163437229575,35.59640209895123,0
-7.965035910230876,26.20269825393322,66.74930799310087,28.372869729268132,0
4.187630742345951,30.011696802311775,65.33786929728284,22.127333259554856,0
8.222619630000171,20.81596234283819,63.93491337517757,39.386391714521196,0
7.718505617259061,,59.834819912985594,8.562526408824276,0
0.7622687301917453,16.860319996752345,64.93198682215663,22.621926952993867,0
5.753237183416766,20.782654060727673,57.83183126521316,47.40946029902127,0
-6.181633998302869,19.512288009096686,,50.35600410607724,0
-0.8470696510710513,22.977639307716935,70.65023100752086,17.629341056841145,0
,12.068620949735754,76.22893668075083,26.95826615979729,0
-11.291943790094635,,,36.693905953440776,0
6.528530561843861,15.049801267246371,73.79308252138321,19.387810795686985,0
-5.656477067988188,13.736741211151198,65.69935902033359,41.870262467326214,0
3.4266134758719966,11.552979219225646,63.874066058033335,13.59731185342714,0
1.218902968147895,15.540209449814185,74.1635615427566,16.566335248133228,0
2.595056934415597,,49.90430156476323,-1.5398773090521427,0
6.103961720367184,17.973185177300515,69.85842637729016,32.95456832918751,0
11.463810741875538,23.520063776560388,70.34252463660144,18.748919627109107,0
-4.824917759265905,25.21480273510885,66.02128431515466,2.6199531144950043,0
-6.878721721918206,,,48.43464451518629,0
4.728667538002802,20.966073215632388,60.424072624634306,16.7048243799288,0
0.9135353865116533,29.09371537909592,64.00295007073872,33.214563224298566,0
-6.463740396453341,26.242291541034298,72.61180101576385,15.78176832117694,0
-3.931167453164141,,73.8918956854038,40.05950912935126,0
,30.44429199399932,69.4650634462451,37.29948167144777,0
-2.404139210481948,20.806340462209576,61.069284269209135,33.701837830783,0
-1.8377711352459212,26.17931508985722,,,0
,,63.01900032290424,134.4063421570463,1
-0.6005776067856178,22.383261845033985,73.17168191563952,53.256219631049156,1
4.838350444020682,,67.55622372924489,,1
-14.108983456913903,12.339448151876574,67.60907077093923,85.40332040929229,1
,14.281619081145392,65.9889254840033,169.78427236265935,1
